Report,Reviews
App ID,com.philips.lighting.hue2
App,Philips Hue
Version,All Versions
Market,Google Play
Language,All Languages
Total Reviews,3306
Average Rating,2.3
Search Term,
Start Date,04/28/2016
End Date,03/22/2017
Date Generated,03/23/2017 07:48:26 PDT

Platform,Language,Date,App ID,App Name,Publisher ID,Publisher Name,User,Version,Rating,Title,Review
Google Play,English,10/11/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Colin Balsbaugh ,,1,Broke, Location based feature doesn't work. 
Google Play,English,10/11/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Donald Roman ,,1,Why?," Removed widgets, can't match colors of bulbs or group them like before, no more downloading of online scenes. This new app is garbage! "
Google Play,English,10/11/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Dan Wagner ,,2,Poor," I've had for 24 hours and the home/away doesn't work, no color wheel like LIFX, etc.  Returning tomorrow. "
Google Play,English,10/11/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  roman3 ,,3,Problem with widget," The widget sadly stop working on a regulsr basis, and can only get fixed by rebooting the device. "
Google Play,English,10/11/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Robert France ,,3,It is what it is.," Works fine but would have thought considering the ecosystem it would be more advanced, maybe a basic / advanced user switch. Would be great to be able to access the Hue Go built-in functionality from the app. "
Google Play,German,10/11/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  wowo mobile ,,1,😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨," Die App macht so viel falsch, das ist echt gruselig. Unsinnig: Lampen können in nur einer Gruppe sein. 2*Flur&1*Küche kann nicht zusammen gefasst werden zu 3*Alle. WTF: Man kann Szenen nur mit Bildern erstellen, nicht aber eine Farbe+Helligkeit auswählen. In Routinen kann man nur einen Tag/Uhrzeit wählen und in welchem Raum  etwas passieren soll, einzelne Lampen können nicht angesprochen werden. Dann das Widget: wieder kann man nur mit Zimmern ""reden"" und diesen dann eine Szene geben, keine einzelne Lampe. "
Google Play,Spanish,10/11/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Paco Boluda Sevilla ,,1,Mucho peor que la anterior," Pésima,  mucho peor que la anterior. El interruptor de geoposicion para que detecte cuando llego a casa lo marco,  salgo y cuando vuelvo a entrar se ha desmarcado solo.  No permite elegir colores.... Etc etc en serio philips borrar esto y centraos en la aplicación que teníais antes. "
Google Play,Dutch,10/10/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Dive by Jerry ,,1,Oude app beter, Je moet alle lampen in 1 kamer aanzetten en vervolgens apart uitzetten als je dat wil.. ik hoef niet alle 8 lampen in de woonkamer altijd aan te hebben.. jammer dat je niet je lampen in meerdere groepen kan zetten. Best vervelend ook als middenin de nacht het overloop licht volgas aan springt. Kortom kan er niks mee. 
Google Play,Dutch,10/10/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Paul Keizer ,,5,," Simple, intuitive & functional "
Google Play,English,10/10/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Daniel Dupuis ,,3,A little spit and polish please!," Just picked up a starter kit and some additional bulbs. Product and concept are very exciting! App wouldn't let me log in through Google which was annoying... creating a hue account worked though. I'm seeing others complain about the ""Location aware"" glitch... I'm seeing the same thing... keeps deactivating on it's own. Lastly, where is the tablet support?! I have a Nexus 9 on my coffee table I intended use as the main controller for this system... come on guys! Other than all that it's very responsive. "
Google Play,English,10/10/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Gunji Otaku ,,2,Really disappointing...," So these lights claimed to be amazing and cost a absolute fortune. Yet they repeatedly lose connectivity to my router. On a 500mb fibre circuit!! The ap itself is terrible, repeatedly failing to remember i gave it full permissions to use (and save) my google log in. Every other ap on my phone uses this data and automatically signs in when i open the ap. Except HUE which repeatedly forces me to re-enter my log in details and re-give permissions to use my google account.  Fix this! "
Google Play,English,10/10/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Yianni Galiatsatos ,,3,Can't log in, The app works but every time I try to log in it tells me the bridge is offline 
Google Play,German,10/10/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Gion Thyratron ,,1,, Wo ist die Gruppen Funktion hin? Muss ich jetzt jede lampe einzeln Farben zuweisen? 
Google Play,German,10/10/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Alle Haacks ,,1,Unbrauchbar," Langsam,  unübersichtlich und kaum brauchbar. Nutzt die Möglichkeiten des HUE Systems in keinster Weise aus. Lampen lassen sich nicht einzeln auf bestimmte Farbwerte einstellen. So ist kein vernünftiges Setup möglich. Was haben sich die Entwickler dabei gedacht? Wer nur zwei drei Lampen hat, anspruchslos und alleinstehend ist,  wird mit dieser App vielleicht glücklich. Wer eine Familie hat und eine Wohnung mit dem HUE System ausstattet kann mit diesem Machwerk nichts anfangen. "
Google Play,English,10/09/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Growlph Ibex ,,4,A dramatic improvement," I found the old version of the app lacked even the most basic features in order to be useful. Now, room grouping and room-aware scene presets makes this a reasonable control system for my lights. "
Google Play,English,10/09/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Olivier Fontana ,,4,, Easy to use but missing easy color choices shortcuts 
Google Play,English,10/09/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Ryan Torgerson ,,1,"New app looks better, works worse"," After a hub update and an app update, whole system is often completely unresponsive! The old app and hub firmware at least worked! Fix it! "
Google Play,English,10/09/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  bob faulkner ,,1,Use to be good, Its a nightmare trying to connect since latest firmware. Please fix! 
Google Play,English,10/09/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  TP Honey ,,4,, Basic control. 
Google Play,English,10/09/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Isaac Vigil ,,5,, Last update fixed EVERYTHING.  Thank you 
Google Play,German,10/09/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Jo Ho ,,2,hue motion funktioniert nun echt gut," aber irgendwie kann man nichtmal einzelne Lampen zu Szenen steuern, jede nicht Philips APP schafft das und noch mehr, strengt euch für das Geld was hue kostet doch bitte mal an 😞       wieder punktabzug ,  Lampen schalten seit update willkürlich ein, das habe ich nun durch löschen einiger alarme und timer anderer apps in griff bekommen ,  schaut euch andere apps an wie gut hier Szenen anzulegen sind , die hier sind ein Satz mit x "
Google Play,German,10/09/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Majo Majo ,,1,, Keine zeitprofile 
Google Play,German,10/09/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Herr Xxx ,,1,Keine Lampen mehr, Mit der Version sind keine Lampen mehr zu finden 
Google Play,English,10/08/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  brian bulkowski ,,3,does not work with tablet, you have flagged this app as not working with tablets. yet I use tablets for home control. I am sure the app would work fine. please update and allow tablets. 
Google Play,English,10/08/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Alex Kirby ,,1,, Phillips Hue is a great product but it's held back by this terrible app.  Very few features  and  it literally forgets settings and refuses to save your changes all the time.  There's no excuse for Philips not doing a better job on this  app.  They're hurting their product. 
Google Play,Swedish,10/08/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Mattias Erlandsson ,,3,, Går inte logga in med Googlekonto och tvåfaktorautentisering. 
Google Play,German,10/08/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Okay Hofi ,,3,Unterschiedliche Ansteuerung bei Routine," Hatte mir die Bridge bestellt und wollte damit zwei Philips Leuchten steuern...einmal das ältere Modell der Livings colors und einmal das neuere mit der Tastenferbedienung. Beim erstellen der Routine in der App, geht immer die Ältere der beiden sofort bei Beginn der Dimmzeit aus und die neuere blendet langsam runter wie auch in der App vorgegeben...das Ganze auch bei der Einschlafbeleuchtung...nervt ziemlich. Simples AN und AUS sowie dimmen und Farben ändern klappt aber soweit. "
Google Play,Bulgarian,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Митко Димитров ,,5,, Умната лампа Philips 
Google Play,Italian,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Marco Dall'Oca ,,4,Ottima app, L'app fa quello che deve fare senza problemi e si configura tutto con estrema facilità. L'ho installata su un Samsung Galaxy s5 con Android 6.0.1 
Google Play,English,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,   ,,1,"First app is amazing, why why?"," All fuctions are missing, what happened? "
Google Play,English,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Chad Dougherty ,,1,"Crap, don't get hue"," Perfect WiFi in my house so ruling that out as an issue. Routines may or may not work. 4 light might come one, or maybe only 2. All turn on but only 3 dim , but then they will all turn off on command. Too many inconsistencies. Not sure if it's the app or controller,  but they both sucks. Go else where. "
Google Play,English,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Eric Spink ,,3,"Like the bulbs, not the app."," The bulbs themselves are great and while this app has some nice features, it's worth staying on the Gen 1 version of the official Hue app. The Gen 1 app has more features and I'm confused why Phillips would remove them. "
Google Play,English,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Peter Grarup ,,4,, A big improvement over there last app.  -Would love to be able to group lights in a room. Have 5 bulbs in the same lamp. Iterating to have to control them individual. -Geo fencing not working. 
Google Play,English,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Alex Stepney ,,2,Needs improvement," Nice look and feel, but really flakey. Also the Nest and Hue ""friends"" always seem to be disconnected. I have to go and reconfigure it every time I check the settings. "
Google Play,English,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Brenda Lattig ,,5,Hue Lighting, With the touch of a small remote I can control my nite light and hallway light. I love it. 
Google Play,English,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Štěpán Šanda ,,2,," Quality is this app is really miserable (take in mind the price of their products). The lack of settings is the biggest issue - for example I cannot edit brightness of existing scene and than save it. Or I cannot make my own scene without using some image (I cannot set the color or white/yellow ambiance by my self) and even if I can mix the right color using some image (guessing) then the brighness is automatically set and I cannot change it and save it (I can change it for this moment, but not save it for the future) Very disappointing... "
Google Play,English,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Il S ,,5,, Fantastic app and works great 
Google Play,Dutch,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  marc moesen ,,1,, Het is onmogelijk om met Galaxy-smartphone S6 verbinding te maken 
Google Play,Dutch,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Nick Goddrie ,,5,Topper," Sommige lampen kreeg ik onmogelijk verbonden, maar een tool gevonden en als het werkt.. SUPER. "
Google Play,Dutch,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Koen Lunenburg ,,3,Updates," Wanneer een update van bridge of lampen beschikbaar is, kan de app niet gebruikt worden. De update moet eerst geïnstalleerd worden. Ik wil altijd mijn lampen kunnen bedienen! Die update zou moeten kunnen wachten tot nadat ik de lampen ingeschakeld heb! "
Google Play,German,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Christopher Willson ,,1,Schlechte App, Die neue Version ist mit meinem Samsung Galaxy Tab 10.1 nicht kompatibel.  Somit kann ich meinen neuen Hue Motion nicht bedienen. 
Google Play,German,10/07/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,   ,,2,Alte App war besser," Warum kann ich eine Lampe nicht mehreren Räumen zuordnen, wo ist die alte Funktion, dass Lampen innerhalb einer Zufallszeit ausgehen, wieso ist der Farbmischer nicht bedienbar usw. usf.? Die neue App lässt einiges zu wünschen übrig, ich bleibe lieber bei der alten. UPDATE: Wenn die Bridge aktualisiert werden muss, kann man die App nicht nutzen. Das ist besonders für die Remotesteuerung fatal. "
Google Play,English,10/06/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Jason Junker ,,2,"Step forward, step back."," Like being able to group the lights, but why can't I change the color of my bulbs ad-hoc anymore? "
Google Play,English,10/06/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Jason McColly ,,1,"Worst ""smart home"" app I've ever used", Hue is about as counterintuitive as it gets. It's almost as if they copied straight off of the smart things app yet somehow made it dysfunctional. 
Google Play,Dutch,10/06/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Martijn Bakker ,,1,Do not install. It'll just mess things up," ""Home and away"" functions randomly switch lights on and off when I'm at home. Probably because the geofence area is too small. But there's  no setting for it anymore.  Also this app has a limit to the number of rooms that can be switched on that wasn't there in the previous version of the app. "
Google Play,Dutch,10/06/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Andy P ,,1,Geen ondersteuning op Galaxy Tab s2, Geen ondersteuning op mijn tablet. En de oude app ondersteunt de bewegingssensors niet die ik net besteld had. Kan ik dus niks mee.Terugsturen? Als Philips Hue zo op deze voet verder gaat heb ik spijt dat ik m'n huis volgehangen heb met Hue en denk ik dat het tijd wordt voor wat anders. Osram? Philips 2.6 sterren= WakeupCall!!!! Van mij 1 ster 
Google Play,German,10/06/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Peter Kubicek ,,1,Schlecht," Sehr schwach. Vers 1 konnte ich die Lampen mehreren Räumen zuordnen. Jetzt funktioniert das nicht, Begründung? "
Google Play,German,10/06/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Udo Frormann ,,1,," Motion Sensor kam heute, er funktioniert, aber wenn keine Bewegung mehr erkannt wird, man aber zwischenzeitlich eine andere Szene (also von Nachtlicht auf Hell) per Taster/App gewechselt hat, dann wird trotzdem nach einer Zeit x das Sensor Program durchgezogen und der Raum ist dunkel. Besser wäre es, als weitere Option anzu, wenn eine andere Szene für Raum aktiv ist, diese so zu belassen wenn eigentlich ausgeschaltet werden müsste.   Was viele andere auch bemängeln, keine Lampen Gruppierung möglich (so wie in der alten App). So sind Farbänderungen nur sehr mühevoll zu machen.  Ebenso sehr Ärgerlich, man kann eine Szene nicht ändern und das Update einfach speichern, man kann nur eine neue Szene von der Änderung anlegen. Das bedeutet aber, man muss auch wieder die Tasten/Dimmer etc. ändern, weil er Name sich geändert hat..   Anscheined nutzen die App Programmierer/Designer das Hue System nicht, sonst würden solche Funktionen sicher nicht fehlen.  Bei jedem App Start meldet die App, es gäbe Software Updates für die Lampen. Nach drücken von Aktualisieren passiert nichts und man ist sofort in der normalen Umgebung.   Tolles System, aber es krankt an einer mangelhaften Software "
Google Play,English,10/06/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Jason Gross ,,1,The color pick doesn't work," Color picker doesn't work, I select a particular color, and on save, it jumps to something else, the same something in that area.  Usually purple.  Routines are broken, the night time dims them but turns them all on first (says it'll dim only the ones currently on), and then never turns them off.  After, they are stuck at dim.  Turn a light on the next day, it's at the dim setting.   The app is confusing, isn't user friendly, and does not do the basic things it should.  Stick with the original gen 1 app. "
Google Play,Italian,10/06/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Michael Casagrande ,,1,, Dopo l'aggiornamento l'app non rileva più il bridge. non aggiornate 
Google Play,Dutch,10/05/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Edwin Kruger ,,2,Minder dan de oude app, Oude app had meer functies. Bij deze werkt geofencing ook waardeloos. Lampen gaan bijna elke nacht aan terwijl ik aan het slapen ben 
Google Play,German,10/05/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Kevin Baesche ,,2,, Seite heute geht die app nicht mehr.... und ohne das update erkennt das handy die bridge nicht mehr... warum?!?! 
Google Play,German,10/05/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Josef Ruthig ,,2,," Die Lampen sind klasse (deshalb überhaupt nur Sterne), aber die in anderen Rezensionen hinlänglich beschriebenen Limitationen nerven. Mit der neuen App kann ich mich nicht über das Internet verbinden, angeblich ist meine Bridge offline, selbst wenn ich sie gerade (wieder neu) hinzugefügt habe. Das geht besser! "
Google Play,Spanish,10/05/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  A CF ,,1,"No funciona en absoluto, atención al cliente pésima"," Incomprensible: las bombillas dejan de funcionar, me envían 3 métodos diferentes (contradictorios con lo que explica en la propia aplicación) para solucionar el problema, pero ninguno de ellos funciona. Atención al cliente se niega a resolver el problema y cierra el caso, dejándome con 3 bombillas sin ninguna prestación, pero que costaron 184 euros. Me siento timado y requerirá de una reclamación por la vía judicial. Decepcionante. "
Google Play,English,10/05/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Cheech Pencavel ,,1,"Buggy, not intuitive", For example: the dimmer switch only allows 4 preset recipes. You can't select others from the list! Why in the world?... This is symbolic of the rest of the app. 
Google Play,English,10/05/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Totoro_ 009 ,,1,Stopped working, After the last update all stopped working will force close as soon as I click on the app. 
Google Play,English,10/05/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Mike Jacobs ,,2,Doesn't stay connected," This app used to work pretty well. The out of home functionality never worked reliably, but it worked fine while I was home and on the same Wi-Fi as the hub. Since a recent update, however, the app never stays connected to the hub. The widget never works, since the hub is never actually connected, and I end up fighting with the app for five minutes every time I want to toggle a light. I've given up and switched to using third-party apps. "
Google Play,English,10/05/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Kaz Kiel ,,2,Annoying," Forces updating bridge when opening app, really inconvenient. Slow to connect, if at all. Controls work most of the time regardless of the notified connection state. "
Google Play,English,10/05/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Dimitri Fernando ,,2,," Much needed ui fixes but it doesn't work, constantly disconnected from hub, requires new login to myhue every time app starts, location aware does not save or work.  In addition, motion sensors need two time states, one for day time and one for night time. The selected window of time (1-30min) cannot apply to both states, otherwise every time somebody gets up in the middle of the night your lights stay on for the same amount of time they would have in the day time. "
Google Play,English,10/05/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Kelly John ,,1,Broken gps, Location awareness will not stay on so some features will not work 
Google Play,English,10/05/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Marc DeLateur ,,1,, Worse than the original app 
Google Play,Dutch,10/04/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  René Wagemakers ,,1,," Tot nu toe nog niet echt tevreden over. Ik had mij er veel van voorgesteld en heb dus een starterset gekocht. Een van de grootste nadelen vind ik dat de verlichting niet de ingestelde programma's volgt, maar uit zichzelf uit en aan gaat. Bijvoorbeeld ineens uit en een minuut later weer aan, of 's morgens beneden komen en zien dat de verlichting brandt, niet wetend hoelang al. Energiezuinig dus echt niet. "
Google Play,German,10/04/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Homer Simpson ,,2,Geht  so...., Warum keine Gruppen? Meethue Anmeldung fliegt man ständig raus somit ist die anwesend abwesend Einstellungen sinnlos! Schade... Idee gut Umsetzung sehr schlecht! Das Sortiment wurde gerade auf der ifa erweitert warum nicht die app? 
Google Play,English,10/04/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Dayna Cooper ,,1,Updates have rendered the system useless," Updates have made my system useless. I had no problems at all with the old app, but this one works. Highly upset that I have all of these expensive lights that I can't use. Please fix!!! "
Google Play,English,10/04/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  James Snook ,,3,Worked well until recently.," In the last month my lights turn on and off at random, due to location services but nothing else is registering my sudden random absence or return! When that's not happening though, hue is great. "
Google Play,English,10/04/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Gary Day ,,4,," Philips, why is my OnePlus Two listed as an unsupported device, this forces me to go outside of Play Store to get this application which works perfectly by the way ;)  I also wish there were more scenes, the application is really nice, but a lot of the things you can do are not so intiutive.  Also the dimmer switch with 5 button presses now busts the limit easily on the gen 2 bridge, after adding 8 or so dimmers i start to run into scaling issues, maybe it would be good to have only 3 presses on some switches vs. five on all ?  Like the app in general !  Cheers  Gary "
Google Play,English,10/04/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Erik Rooijmans ,,1,," Terrible, the gen 1 app was much better. Controlling lights doesn't seem to work, the light settings in the predifined scenes don't work. Philips are you serious? How can you release somthing like this? "
Google Play,Dutch,10/03/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Jan Wind ,,2,Minder functies dan gen 1 app," In ""scenes"" in ""kamers"" krijgen alle lampen dezelfde lichtsterke en kleur.  In de praktijk wil je juist de ene lamp iets feller laten branden dan de andere en hier een daar een kleuraccent aanbrengen. Dat kan nu niet meer. "
Google Play,Dutch,10/03/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  adri-jan g ,,5,, Werkt prima 
Google Play,French,10/03/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Florian _ ,,1,"Médiocre, et nécessite tj l'ancienne app"," Cette nouvelle app ne permet plus de créer des scénari sur toute la maison, mais uniquement d'en utiliser des préconçues, assignable par pièce uniquement. C'est un gros downgrade des possibilités, qui oblige encore à utiliser l'ancienne app (qui plante et qu'il faut reprogrammer souvent). Bref il faut désormais jongler entre deux apps... C'est, je trouve, un travail d'amateurs, pour des ampoules vendues pourtant comme du haut de gamme. Cela montre un manque de respect de la clientèle. Je déconseille HUE. "
Google Play,French,10/03/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Xavier Lainé ,,3,Non mais Ho !, Le bug qui allume les lampes toutes seules est de retour.....  😕 Sinon très belle évolution de l'app mais il est toujours dommage de constater que des applications tierce sont bien plus puissante et souple. Serait il trop demandé de ne pas perdre les réglages en fonction des mises à jours ? Bref il y a encore du boulot et c'est quand même un peu une honte que Philips ne soit pas capable de faire mieux avec tant de possibilités. 😕😕 
Google Play,English,10/03/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Byron Benitez ,,4,Lost functionality for asthetics, Grtting better with each update. Its still missing se functionality but i can cope with it.  Gotta say that it looks beautiful tho 
Google Play,English,10/03/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Vince Caglianone ,,2,"UI improved, functions lost"," The UI now looks better, and grouping is a nice feature. Unfortunately, losing the ability to choose an action that starts when chosen and has a delay then countdown timer is a loss. And lack of all these settings being visible to smart home hubs doesn't help make a smart home, just a loose bunch of lights that turn on and off. "
Google Play,English,10/03/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,   ,,5,Huge improvement over old app," Works well, is much more intuitive and simple to program.  Room for improvement, the lights still don't remember their state state after a power failure, but that isn't a limitation of the app.  Has some limits as far as excluding scenes or bulbs, or say updating a scene with more than three rooms - IE for watching movies...  no ability to randomize schedules or set events relative to sunrise or sunset, still over all works well.  You can manually set colors or use a scene photo, can't manually set a photo. "
Google Play,English,10/03/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Peter Rollo ,,3,," We should really be able to edit Scenes. Also, motion sensor should have scene options under No Motion Detected instead of just Off or Nothing. "
Google Play,Italian,10/03/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Paolo Mizzaro ,,1,Non è possibile!!!, Con quello che costano le lampadine un app non siete capaci di farla funzionare!!!! Senza wifi non si attiva!!!!!!! Risolvete o tornatemi i soldi! 
Google Play,Chinese,10/03/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,   ,,1,"1 star, because can't make it lower"," Is it because after spliting, all software guys went to HealthTech and you guys really have no clue how to make a program, design UI and do system intergration? I will stick to the old APP, it at least works. You guys know the selling price for a set of HUE, right?  Shall people use it as normal LED lamp? "
Google Play,Dutch,10/02/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,   ,,4,Doet wat 't moet doen, Gebruik Philips White Ambiance dimbare lampen met draadloze dimmers: de app doet het prima. 
Google Play,Dutch,10/02/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  John Groenendijk ,,3,," De vorige app was handiger in gebruik, menu structuur was logischer en ik heb zelfs het gevoel dat ik sommige functies van Hue nu minder gebruik omdat het ingewikkelder is om in te stellen, dan wel te vinden. Qua functionaliteit doet de 2e generatie app het goed, en ik heb ook altijd verbinding. Daarom geen hele lage score, maar ik hoop dat Philips wél iets doet met alle reviews van gebruikers, waarin toch wel heel veel wordt aangegeven dat de vorige versie beter was. Afzonderlijk kleuren instellen, moet je per lamp per kleur nog eens extra op OK drukken anders gaat hij weer terug naar de oude stand, heel storend. Na kleur instellen moet dit gelijk zo blijven staan en niet nog eens met OK bevestigd worden. "
Google Play,German,10/02/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,   ,,3,, Warum kann die aap kein minuten licht oder kann ich das nur nicht 
Google Play,English,10/02/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,   ,,1,DO NOT BUY, I'm tired of this being unresponsive after 2 years of owning this extremely overpriced lighting system. The app has serious issues and nothing has been done. I recommend checking out other products that work on Wink or SmartThings. 
Google Play,English,10/02/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Joyce Humiston ,,2,Can't log in, Just started using this app. It was fairly easy to setup the bridge and lights.  Frustrating part is it won't let me create a login. Am hoping for a response from Tech Support.  Will change my rating based on their response. 
Google Play,English,10/02/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Brad Rieke ,,3,The older version better, So the multiple  function switches is cool but you get more custom control with the old version. Choosing more lights to be controlled with one switch. 
Google Play,English,10/02/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Mike Allmon ,,3,App needs work, Been running multiple lights thru multiple hue light revisions for almost two years. Erased settings so I can change time when lights come on and off. For some unknown reason the lights revert back to original times set. Tried a number of changes but still keeps the same times. Will change phones soon so hopefully that will help. 
Google Play,English,10/02/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Gastón Falco ,,2,Can't login anymore," I'm stuck in the login page. Im able to login in the website with my Google credentials, but the mobile app it's stuck on a loop. Ask me to login, enter credentials, request for authorization, hit OK, then ask me to login again. It's very frustrating. "
Google Play,English,10/02/2016,com.philips.lighting.hue2,Philips Hue,20200001517998,Philips Lighting BV,  Igor Maric ,,1,, Rubbish. 
